case_id,event_time
SYN-01978,2026-08-15
SYN-01978,2026-11-24
SYN-01978,2026-11-24
SYN-01979,2026-05-23
SYN-01979,2026-11-19
SYN-01979,2026-11-19
SYN-01980,2026-01-26
SYN-01980,2026-07-13
SYN-01980,2026-07-13
SYN-01981,2026-07-07
SYN-01981,2026-09-03
SYN-01981,2026-09-03
SYN-01982,2026-05-16
SYN-01982,2026-06-21
SYN-01982,2026-06-21
SYN-01983,2025-11-24
SYN-01983,2026-02-08
SYN-01983,2026-02-08
SYN-01984,2025-10-06
SYN-01984,2025-12-03
SYN-01984,2025-12-03
SYN-01985,2026-03-31
SYN-01985,2026-03-31
SYN-01985,2026-08-18
SYN-01985,2026-08-18
SYN-01986,2026-05-20
SYN-01986,2026-10-30
SYN-01986,2026-10-30
SYN-01986,2026-10-30
SYN-01987,2025-09-18
SYN-01987,2025-12-30
SYN-01987,2025-12-30
SYN-01988,2025-09-02
SYN-01988,2026-01-16
SYN-01988,2026-01-16
SYN-01989,2025-10-11
SYN-01989,2026-03-20
SYN-01989,2026-03-20
SYN-01990,2025-12-13
SYN-01990,2026-02-07
SYN-01990,2026-02-07
SYN-01991,2025-12-12
SYN-01991,2026-02-02
SYN-01991,2026-02-02
SYN-01992,2026-08-16
SYN-01992,2026-11-20
SYN-01992,2026-11-20
SYN-01993,2026-04-16
SYN-01993,2026-07-11
SYN-01993,2026-07-11
SYN-01994,2026-03-24
SYN-01994,2026-05-11
SYN-01994,2026-05-11
SYN-01995,2026-02-14
SYN-01995,2026-07-09
SYN-01995,2026-07-09
SYN-01996,2026-05-27
SYN-01996,2026-09-01
SYN-01996,2026-09-01
SYN-01997,2026-02-04
SYN-01997,2026-05-07
SYN-01997,2026-05-07
SYN-01998,2026-07-10
SYN-01998,2026-08-31
SYN-01998,2026-08-31
SYN-01999,2025-12-22
SYN-01999,2026-05-11
SYN-01999,2026-05-11
SYN-02000,2025-09-19
SYN-02000,2026-04-04
SYN-02000,2026-04-04
